position_name,position_mode,seed,epoch,train_context_length,eval_context_length,train_batch_size,eval_batch_size,train_loss,val_loss,val_perplexity,epoch_time_sec,train_throughput_tokens_per_sec,inference_throughput_tokens_per_sec,train_peak_gpu_memory_mb,eval_peak_gpu_memory_mb
learned_absolute_reference,learned_absolute,42,11,512,512,16,16,4.344930522630305,5.5606558092178835,259.9932864192912,119.35435341199991,19934.05294390203,80261.25776174772,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,11,512,1024,16,8,4.344930522630305,5.62788233757019,278.0726297244119,119.35435341199991,19934.05294390203,69654.10610972175,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,11,512,2048,16,4,4.344930522630305,5.7247262318929035,306.349385070769,119.35435341199991,19934.05294390203,56291.68980447016,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,12,512,512,16,16,4.239250608326233,5.567961892774028,261.8997750961854,119.56286576299999,19899.288837021784,80280.74855924973,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,12,512,1024,16,8,4.239250608326233,5.642134523391723,282.0641488870522,119.56286576299999,19899.288837021784,69719.33875078398,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,12,512,2048,16,4,4.239250608326233,5.7474146048227945,313.37940243083,119.56286576299999,19899.288837021784,56228.512035946755,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,13,512,512,16,16,4.141120824617209,5.581241961448423,265.4010190186102,119.53322994100017,19904.222459096483,79529.79137007738,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,13,512,1024,16,8,4.141120824617209,5.658445040384929,286.7024849817591,119.53322994100017,19904.222459096483,69385.80194620413,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,13,512,2048,16,4,4.141120824617209,5.766801897684733,319.51425764366553,119.53322994100017,19904.222459096483,55529.772694514155,7875.51708984375,8344.611328125
learned_absolute_reference,learned_absolute,42,14,512,512,16,16,4.048484221356841,5.599219137622464,270.21532404296323,119.91572150100001,19840.734561065532,80010.17547376518,7875.51708984375,8340.611328125
learned_absolute_reference,learned_absolute,42,14,512,1024,16,8,4.048484221356841,5.6822995026906336,293.6238430350852,119.91572150100001,19840.734561065532,69464.95334937492,7875.51708984375,8342.6064453125
learned_absolute_reference,learned_absolute,42,14,512,2048,16,4,4.048484221356841,5.797733227411906,329.5516938627407,119.91572150100001,19840.734561065532,55939.25120505382,7875.51708984375,8344.611328125
